	WORD	CEFR	CLUE
484	aplaudir	c1	"['express approval of', ""clap one's hands or shout after performances to indicate approval""]"
485	aplauso	c1	['enthusiastic approval', 'a demonstration of approval by clapping the hands together', 'a round of applause to signify approval']
486	aplazar	b2	['close at the end of a session', 'transfer from one time period to the next', 'break from a meeting or gathering', 'postpone doing what one should be doing', 'hold back to a later time', 'postpone the punishment of a convicted criminal, such as an execution']
487	aplicable	c1	['readily applicable or practical', 'capable of being applied; having relevance']
488	aplicación	b2	['the work of applying something', 'the act of bringing something to bear; using it for a particular purpose', 'great and constant diligence and attention', 'a program that gives a computer instructions that provide the user with tools to accomplish a task']
489	aplicar	b2	['refer (a word or name) to a person or thing', 'apply to a surface', 'give or convey physically', 'ensure observance of laws and rules', 'avail oneself to', 'be applicable to; as to an analysis']
490	apocalíptico	b2	['of or relating to an apocalypse']
491	apodo	b1	"[""an additional name or an epithet appended to a name (as in `Ferdinand the Great')"", ""a familiar name for a person (often a shortened version of a person's given name)""]"
492	aportación	b2	['the part played by a person in bringing about a result', 'a voluntary gift (as of money or service or ideas) made to some worthwhile cause']
493	aportar	c1	['provide', 'make available for sale at an auction', 'contribute to some cause', 'bestow a quality on']
494	aposento	c1	['an area within a building enclosed by walls and floor and ceiling']
495	apostar	c1	['maintain with or as if with a bet', 'assign to a station', 'stake winnings from one bet on a subsequent wager', 'stake on the outcome of an issue', 'make bets', 'place so as to be noticed', 'take a risk in the hope of a favorable outcome']
496	apoyar	b2	['support and strengthen', 'give a rest to', 'adopt as a belief', 'speak, plead, or argue in favor of', 'argue or speak in defense of', 'support by placing against something solid or rigid', 'rest on or as if on a pillow', 'cause to lean or incline', 'be behind; approve of', 'give moral or psychological support, aid, or courage to', 'be loyal to']
497	apoyo	b2	['aiding the cause or policy or interests of', 'the activity of providing for or maintaining by supplying with money or necessities', 'any device that bears the weight of another thing', 'supporting structure that holds up or provides a foundation', 'something providing immaterial assistance to a person or cause or interest', 'encouragement of the progress or growth or acceptance of something', 'an expression of approval and encouragement', 'money to support a worthy person or cause']
498	apreciar	b1	['increase the value of', 'comprehend', 'regard highly; think much of', 'be fond of; be attached to', 'recognize with gratitude; be grateful for', 'hold dear']
499	aprender	a1	['gain knowledge or skills', 'get wise to', 'be a student of a certain subject']
500	aprendizaje	b2	['the position of apprentice', 'the cognitive process of acquiring skill or knowledge', 'profound scholarly knowledge']
501	apretar	c1	['make tight or tighter', 'hold firmly and tightly', 'squeeze or press together', 'squeeze together tightly', 'exert pressure or force to or upon', 'crowd or pack to capacity', 'move with force,', 'squeeze someone for money, information, etc.']
502	aprobación	c1	['the passing of a law by a legislative body', 'the formal act of approving', 'a message expressing a favorable opinion', 'formal and explicit approval', 'agreement with a statement or proposal to do something', 'a speech seconding a motion', 'acceptance as satisfactory']
503	aprobar	b2	['judge to be right or commendable; think well of', 'grant authorization or clearance for', 'give sanction to', 'sign as evidence of legal transfer', 'guarantee as meeting a certain standard', 'go successfully through a test or a selection process']
504	aprovechar	b1	"[""use or manipulate to one's advantage"", 'draw advantages from', 'derive a benefit from']"
505	aproximación	c1	['the act of bringing near or bringing together especially the cut edges of tissue', 'the act of drawing spatially closer to something', 'ideas or actions intended to deal with a problem or situation', 'the quality of coming near to identity (especially close in quantity)', 'the spatial property resulting from a relatively small distance', 'an approximate calculation of quantity or degree or worth', 'an imprecise or incomplete account', 'a tentative suggestion designed to elicit the reactions of others']
506	aptitud	b2	['the quality of being adequately or well qualified physically and intellectually', 'the quality of being able to perform; a quality that permits or facilitates achievement or accomplishment', 'inherent ability']
507	apto	c1	['being of striking appropriateness and pertinence']
508	apuesto	b2	['pleasing in appearance especially by reason of conformity to ideals of form and proportion; ; ; ; - Thackeray; - Lillian Hellman', 'having a sophisticated charm']
509	apuntalar	b2	['support by placing against something solid or rigid', 'arrive on shore']
510	apuntar	c1	['repair the joints of bricks', 'assist (somebody acting or reciting) by suggesting the next words of something forgotten or imperfectly learned', 'indicate a place, direction, person, or thing; either spatially or figuratively', 'emphasize, especially by identification', 'make mention of', 'put down in writing; of texts, musical compositions, etc.', 'make a written note of', 'make or write a comment on', 'aim with a gun', 'aim, point, or direct', 'direct into a position for use', 'sail close to the wind', 'register formally as a participant or member']
511	apurar	a1	['swallow hastily', 'disturb the peace of mind of; afflict with mental agitation or distress']
512	apuro	c1	['insistent solicitation and entreaty', 'something that causes or entails suffering; - James Boswell', 'a difficult juncture', 'a painful or straitened circumstance', 'a condition of urgency making it necessary to hurry']
513	apuñalar	b2	['poke or thrust abruptly', 'stab or pierce', 'stab with a poniard']
514	apóstol	a1	['(New Testament) one of the original 12 disciples chosen by Christ to preach his gospel']
515	arado	b2	['(of farmland) broken and turned over with a plow', 'a farm tool having one or more heavy blades to break the soil and cut a furrow prior to sowing']
